district_id,school,enroll_d,frl_enroll_d,pct_frl
4218750,11,6641,1579,0.238
4218780,2,737,375,0.509
4218810,4,1382,438,0.317
4218840,14,9648,1946,0.202
4218900,4,1410,786,0.557
4218930,7,5102,827,0.162
4218960,5,3937,200,0.051
4218990,218,NA,114511,NA
4219020,4,1597,723,0.453
4219050,6,4043,1165,0.288
4219140,3,1588,602,0.379
4219170,56,19852,19271,0.971
4219200,4,3134,1667,0.532
4219290,4,4027,1698,0.422
4219350,5,3554,726,0.204
4219470,7,5264,1046,0.199
4219500,9,8098,3206,0.396
4219530,2,879,476,0.542
4219560,2,816,353,0.433
4219650,5,3031,1129,0.372
4219680,6,3211,3191,0.994
4219710,3,2358,1290,0.547
4219800,2,1866,1003,0.538
4219830,2,821,782,0.952
4219860,4,1859,290,0.156
4219890,8,4725,1499,0.317
4219920,5,3588,341,0.095
4220040,19,17812,16965,0.952
4220100,8,4894,1955,0.399
4220130,3,991,197,0.199
4220220,2,979,933,0.953
4220250,2,1505,428,0.284
4220310,3,764,357,0.467
4220370,9,5463,2236,0.409
4220400,4,2619,1153,0.44
4220430,3,916,197,0.215
4220460,3,709,676,0.953
4220520,2,645,265,0.411
4220550,6,4063,511,0.126
4220580,4,3437,349,0.102
4220640,5,1881,1367,0.727
4220730,3,1479,446,0.302
4220760,2,260,128,0.492
4220850,2,958,446,0.466
4220910,3,1160,494,0.426
4220970,3,2152,640,0.297
4221090,15,9262,8990,0.971
4221120,4,2413,849,0.352
4221150,5,1795,849,0.473
4221180,2,356,236,0.663
4221200,7,3883,1198,0.309
4221240,4,2212,2062,0.932
4221270,3,280,100,0.357
4221330,5,1882,1482,0.787
4221420,3,1066,483,0.453
4221490,2,1084,1078,0.994
4221510,2,1051,417,0.397
4221540,5,2882,2802,0.972
4221570,6,3369,1477,0.438
4221660,4,1872,647,0.346
4221690,2,763,407,0.533
4221810,7,3106,1215,0.391
4221840,3,2018,926,0.459
4221870,9,6065,1314,0.217
4221910,3,1417,1335,0.942
4221930,4,2022,567,0.28
4222050,4,2079,595,0.286
4222060,3,1786,468,0.262
4222140,3,1200,547,0.456
4222170,6,2439,731,0.3
4222200,1,312,309,0.99
4222230,3,966,306,0.317
4222260,3,1240,253,0.204
4222290,2,686,250,0.364
4222320,4,1099,421,0.383
4222350,5,3101,350,0.113
4222370,5,1679,872,0.519
4222380,5,2862,681,0.238
4222400,6,4053,3964,0.978
4222410,4,1818,936,0.515
4222440,8,7381,1298,0.176
4222470,6,4221,1356,0.321
4222530,4,1690,715,0.423
4222560,11,7820,1297,0.166
4222590,6,3858,1113,0.288
4222600,5,4357,834,0.191
4222620,4,2550,459,0.18
4222710,1,527,304,0.577
4222740,6,2245,995,0.443
4222770,11,6776,1059,0.156
4222790,4,1319,1272,0.964
4222800,2,1322,1316,0.995
4222830,3,1221,1172,0.96
4222860,7,4709,2123,0.451
4222920,2,613,284,0.463
4222980,2,788,451,0.572
4223010,4,2957,1625,0.55
4223040,3,1720,584,0.34
4223220,4,2088,1105,0.529
4223250,1,706,648,0.918
4223490,6,1901,948,0.499
4223550,3,1506,1426,0.947
4223640,8,6914,414,0.06
4223700,3,892,297,0.333
4223760,6,3275,1299,0.397
4223790,3,1380,704,0.51
4223820,3,1316,498,0.378
4223850,4,2075,1552,0.748
4223880,2,273,254,0.93
4223970,3,951,574,0.604
4224000,5,3053,923,0.302
4224030,3,1843,859,0.466
4224060,3,726,415,0.572
4224090,3,1018,914,0.898
4224120,2,569,399,0.701
4224150,9,2523,2351,0.932
4224210,6,3897,260,0.067
4224240,2,925,416,0.45
4224300,4,1613,673,0.417
4224320,14,12302,12026,0.978
4224360,3,1029,474,0.461
4224390,6,4057,509,0.125
4224480,7,4323,1595,0.369
4224510,3,3306,1052,0.318
4224540,5,3221,880,0.273
4224570,6,3916,371,0.095
4224630,2,790,336,0.425
4224650,4,2368,986,0.416
4224750,5,2816,1477,0.525
4224790,5,3667,518,0.141
4224820,8,3622,2289,0.632
4224870,3,1446,584,0.404
4224960,6,3850,1100,0.286
4224970,6,2277,1017,0.447
4224990,3,1489,1449,0.973
4225080,3,1297,452,0.348
4225110,6,4343,2017,0.464
4225140,3,597,326,0.546
4225170,4,1422,590,0.415
4225200,5,3316,797,0.24
4225230,3,951,359,0.377
4225290,17,12080,1963,0.162
4225440,2,646,216,0.334
4225590,5,3248,697,0.215
4225650,3,750,315,0.42
4225680,4,2440,2312,0.948
4225740,5,2191,851,0.388
4225830,13,7505,2568,0.342
4225870,1,384,296,0.771
4225950,5,2955,2940,0.995
4225980,5,2702,1192,0.441
4226010,4,1743,698,0.4
4226040,2,698,270,0.387
4226070,4,1756,846,0.482
4226130,2,1493,567,0.38
4226250,5,4138,1986,0.48
4226300,9,NA,7016,NA
4226370,2,506,380,0.751
4226390,10,4642,4540,0.978
4226400,2,951,923,0.971
4226430,2,461,163,0.354
4226460,8,4686,3245,0.692
4226520,1,303,300,0.99
4226550,5,2193,1063,0.485
4226580,8,6291,2090,0.332
4226610,3,1218,545,0.447
4226700,2,1254,562,0.448
4226730,4,2055,958,0.466
4226760,3,1783,609,0.342
4226810,1,1659,670,0.404
4226820,9,6190,6163,0.996
4226850,6,2874,1039,0.362
4280020,1,33,3,0.091
4280050,1,12,3,0.25
4280060,1,12,3,0.25
4280070,1,18,13,0.722
4280090,1,1461,560,0.383
4280110,1,20,3,0.15
4280120,1,17,6,0.353
4280130,1,373,82,0.22
4280200,2,102,17,0.167
4280220,1,492,178,0.362
4280260,1,18,15,0.833
4280270,3,38,14,0.368
4280280,1,15,3,0.2
4280290,1,37,16,0.432
4280300,1,46,43,0.935
4280320,1,64,27,0.422
4280330,1,9,3,0.333
4280370,1,16,5,0.312
4280400,1,10,3,0.3
4280420,1,79,16,0.203
4280491,1,15,11,0.733
4280520,1,13,3,0.231
4280560,1,11,3,0.273
4280620,2,40,29,0.725
4400001,1,82,50,0.61
4400003,1,815,611,0.75
4400004,1,895,363,0.406
4400005,1,108,38,0.352
4400006,1,579,487,0.841
4400008,2,377,146,0.387
4400009,1,31,3,0.097
4400014,1,275,167,0.607
4400015,6,2142,1397,0.652
4400017,1,193,56,0.29
4400018,1,211,142,0.673
4400019,1,326,225,0.69
4400021,7,2176,24,0.011
4400024,1,167,166,0.994
4400025,1,217,198,0.912
4400027,1,286,142,0.497
4400028,1,143,68,0.476
4400029,1,382,173,0.453
4400030,6,3354,135,0.04
4400031,2,616,502,0.815
4400032,3,816,631,0.773
4400033,1,260,37,0.142
4400034,1,367,140,0.381
4400035,1,214,28,0.131
4400036,1,343,225,0.656
4400037,1,168,159,0.946
4400038,1,136,3,0.022
4400039,1,112,108,0.964
4400065,6,2900,646,0.223
4400090,5,2106,575,0.273
4400120,6,2666,2195,0.823
4400150,7,3185,529,0.166
4400210,7,4339,690,0.159
4400240,23,10096,3381,0.335
4400270,9,4689,622,0.133
4400300,6,2536,116,0.046
4400330,12,5026,1396,0.278
4400360,5,1554,190,0.122
4400390,1,221,58,0.262
4400420,2,1392,148,0.106
4400450,2,536,47,0.088
4400510,2,438,19,0.043
4400540,8,3020,1159,0.384
4400570,6,3230,776,0.24
4400600,1,208,20,0.096
4400630,5,2014,514,0.255
4400660,3,1188,124,0.104
4400690,1,129,5,0.039
4400720,3,1948,1252,0.643
4400750,8,3876,556,0.143
4400780,8,3400,1304,0.384
4400810,3,1591,175,0.11
4400840,16,7986,5565,0.697
4400870,4,2224,195,0.088
4400900,40,21345,17571,0.823
4400960,5,1195,116,0.097
4400990,5,2386,174,0.073
4401020,7,2586,329,0.127
4401050,5,1638,265,0.162
4401110,18,8029,2173,0.271
4401140,6,3543,1621,0.458
4401170,6,2327,684,0.294
4401200,9,5526,4043,0.732
4500001,4,148,136,0.919
4500002,6,2025,2025,1
4500004,5,172,15,0.087
4500690,8,2946,1944,0.66
4500720,40,22800,16968,0.744
4500750,3,992,992,1
4500780,14,10593,3483,0.329
4500810,7,3429,2267,0.661
4500840,5,2654,2113,0.796
4500870,6,2893,1550,0.536
4500900,20,12686,8879,0.7
4500930,3,1168,1168,1
4500960,3,626,626,1
4501020,2,519,519,1
4501050,3,732,726,0.992
4501080,4,1982,1982,1
4501110,31,20506,10961,0.535
4501170,46,37074,20298,0.547
4501250,3,1545,1545,1
4501440,77,48348,25914,0.536
4501500,14,7792,6584,0.845
4501530,10,4458,4171,0.936
4501560,16,6901,6901,1
4501770,5,2453,2453,1
4501830,8,4971,4971,1
4501860,18,9223,9223,1
4501920,8,3876,3876,1
4501950,3,1490,996,0.668
4502010,24,25343,12854,0.507
4502070,7,3157,1981,0.627
4502100,7,2363,2363,1
4502130,23,15266,12401,0.812
4502160,2,1107,996,0.9
4502190,8,3140,3140,1
4502220,2,287,281,0.979
4502250,2,856,856,1
4502280,19,8373,6650,0.794
4502310,88,76939,40498,0.526
4502340,13,8326,8326,1
4502370,3,932,795,0.853
4502400,4,1500,660,0.44
4502490,54,45713,21586,0.472
4502520,4,2672,2672,1
4502550,16,10856,7363,0.678
4502580,22,14609,6756,0.462
4502610,9,5442,5442,1
4502640,6,2766,2766,1
4502670,5,1441,1441,1
4502700,30,27766,9504,0.342
4502730,11,7483,6546,0.875
4502760,4,2038,2038,1
4502790,7,3419,3419,1
4502820,21,15653,7668,0.49
4502970,7,3664,3664,1
4503000,3,615,615,1
4503030,12,5281,4323,0.819
4503060,16,10229,6610,0.646
4503330,23,16217,9501,0.586
4503360,47,22151,22148,1
4503390,32,28303,15148,0.535
4503420,3,382,373,0.976
4503460,5,2394,1475,0.616
4503480,10,5228,2861,0.547
4503510,14,10963,4535,0.414
4503540,5,2624,1881,0.717
4503570,4,2899,2026,0.699
4503600,12,9785,4750,0.485
4503630,13,11467,8013,0.699
4503660,10,7118,5341,0.75
4503750,5,3271,3271,1
4503780,10,3014,3008,0.998
4503810,7,4368,2897,0.663
4503840,10,8831,1968,0.223
4503870,23,16274,10657,0.655
4503900,20,NA,2542,NA
4503901,38,17097,7791,0.456
4503902,24,15101,15101,1
4503903,1,61,3,0.049
4503904,1,207,3,0.014
4503907,1,270,3,0.011
4503908,9,3999,3999,1
4503909,26,24409,12336,0.505
4503910,28,11319,11319,1
4503912,10,2455,2455,1
4503913,6,1867,1867,1
4600002,3,991,121,0.122
4600003,3,232,93,0.401
4600025,4,348,45,0.129
4600027,2,63,11,0.175
4600028,3,351,79,0.225
4600029,2,22,6,0.273
4600036,3,558,80,0.143
4600041,6,452,94,0.208
4600042,4,236,29,0.123
4600045,3,599,62,0.104
4600046,5,250,62,0.248
4600052,6,2230,211,0.095
4600053,3,950,365,0.384
4601026,4,439,54,0.123
4601027,5,156,52,0.333
4601028,3,178,24,0.135
4602070,9,4400,837,0.19
4602640,4,386,24,0.062
4603720,4,300,23,0.077
4603780,3,212,28,0.132
4603932,4,219,37,0.169
4604270,3,230,55,0.239
4604680,3,599,76,0.127
4605610,5,1346,318,0.236
4606240,3,521,521,1
4606360,3,715,63,0.088
4606960,3,93,16,0.172
4607050,3,137,11,0.08
4607400,8,575,153,0.266
4607670,1,43,11,0.256
4607800,3,121,16,0.132
4607950,10,4832,413,0.085
4608520,6,3394,372,0.11
4609300,4,203,25,0.123
4609512,3,266,30,0.113
4610320,3,262,54,0.206
4610560,3,874,117,0.134
4611280,4,344,34,0.099
4611760,3,288,55,0.191
4612000,3,867,321,0.37
4612300,7,567,63,0.111
4612940,6,478,74,0.155
4614100,3,281,34,0.121
4614130,4,202,106,0.525
4616950,4,922,150,0.163
4617850,3,311,31,0.1
4618120,3,984,89,0.09
4619170,6,157,28,0.178
4619410,4,2803,626,0.223
4619450,3,389,389,1
4619580,3,186,39,0.21
4620100,3,338,157,0.464
4620850,2,159,25,0.157
4621300,1,9,3,0.333
4621340,3,692,72,0.104
4621390,5,430,40,0.093
4621400,3,174,33,0.19
4621420,3,336,54,0.161
4622410,3,279,40,0.143
4622500,3,290,20,0.069
4622560,3,164,23,0.14
4622940,4,168,12,0.071
4624030,6,377,27,0.072
4624390,4,713,111,0.156
4624540,3,307,23,0.075
4624850,4,413,55,0.133
4625500,5,381,70,0.184
4626370,3,491,27,0.055
4626490,3,302,60,0.199
4626970,3,228,27,0.118
4629880,3,425,144,0.339
4630490,4,308,39,0.127
4630800,3,874,227,0.26
4631350,10,5727,423,0.074
4631710,6,1416,130,0.092
4632340,3,186,81,0.435
4632430,3,125,14,0.112
4633360,3,502,35,0.07
4634440,3,129,57,0.442
4634480,3,781,151,0.193
4634600,3,110,11,0.1
4635480,8,2859,1256,0.439
4636060,6,449,101,0.225
4636150,4,230,53,0.23
4636990,4,1372,85,0.062
4638220,5,337,27,0.08
4639540,4,346,322,0.931
4639600,3,1136,139,0.122
4639990,3,184,58,0.315
4640860,4,240,80,0.333
4641300,4,694,239,0.344
4641520,3,272,20,0.074
4641550,5,1197,80,0.067
4641640,6,215,37,0.172
4644770,3,366,112,0.306
4644940,3,964,103,0.107
4645450,3,200,25,0.125
4646260,3,160,160,1
4646380,3,432,432,1
4647100,5,285,54,0.189
4647942,4,447,64,0.143
4648390,9,2738,494,0.18
4648780,4,254,22,0.087
4649650,3,269,23,0.086
4650670,3,287,56,0.195
4650850,3,267,89,0.333
4651750,4,320,25,0.078
4652770,3,141,141,1
4654270,3,483,41,0.085
4654300,6,563,103,0.183
4655260,5,2798,438,0.157
4655710,3,297,160,0.539
4659820,30,12847,6907,0.538
4660450,4,592,114,0.193
4663360,4,242,64,0.264
4664140,4,194,41,0.211
4665180,3,281,63,0.224
4665460,6,1841,1836,0.997
4666270,44,24937,10232,0.41
4666300,3,690,44,0.064
4666930,7,2404,287,0.119
4669930,10,3074,414,0.135
4670140,2,177,13,0.073
4671880,3,351,48,0.137
4672090,11,1991,1991,1
4672450,4,157,48,0.306
4674370,4,1388,316,0.228
4674520,4,405,95,0.235
4675420,4,913,913,1
4675600,3,174,169,0.971
4675660,3,260,28,0.108
4676020,3,315,20,0.063
4676620,9,3925,945,0.241
4676680,3,180,94,0.522
4676740,3,266,57,0.214
4676990,3,548,73,0.133
4677460,6,391,41,0.105
4678300,5,415,38,0.092
4678510,3,141,30,0.213
4678570,4,383,383,1
4679350,6,307,26,0.085
4679710,3,769,244,0.317
4680100,3,362,87,0.24
4680120,1,21,3,0.143
4680190,2,282,16,0.057
4680430,6,3002,438,0.146
4680437,6,340,107,0.315
4680438,5,499,55,0.11
4680439,3,318,66,0.208
4680440,3,241,49,0.203
4680441,4,621,116,0.187
4680445,3,289,22,0.076
4800001,2,324,252,0.778
4800002,1,221,121,0.548
4800003,1,257,175,0.681
4800004,2,124,111,0.895
4800005,1,155,61,0.394
4800006,2,185,94,0.508
4800007,1,165,122,0.739
4800008,8,8001,667,0.083
4800009,4,2613,806,0.308
4800010,25,21405,9851,0.46
4800011,6,3609,2094,0.58
4800012,3,1145,522,0.456
4800014,2,776,673,0.867
4800016,13,5037,4641,0.921
4800018,3,1009,996,0.987
4800019,3,1219,76,0.062
4800020,2,947,903,0.954
4800022,6,1563,1512,0.967
4800024,1,193,167,0.865
4800025,1,166,158,0.952
4800029,1,486,427,0.879
4800030,43,22183,16175,0.729
4800032,1,NA,3,NA
4800034,4,1926,892,0.463
4800035,1,349,279,0.799
4800037,3,1376,669,0.486
4800041,1,1138,967,0.85
4800042,3,855,644,0.753
4800044,4,1643,1301,0.792
4800048,1,29,26,0.897
4800049,4,217,205,0.945
4800053,6,636,371,0.583
4800055,8,5558,3629,0.653
4800058,2,1422,478,0.336
4800059,1,93,84,0.903
4800061,1,149,110,0.738
4800062,4,353,318,0.901
4800063,6,795,656,0.825
4800064,1,354,24,0.068
4800065,4,1392,987,0.709
4800066,2,413,250,0.605
4800068,1,323,66,0.204
4800069,3,439,410,0.934
4800070,2,2055,626,0.305
4800071,16,500,235,0.47
4800072,1,124,121,0.976
4800073,3,1137,1122,0.987
4800074,3,992,575,0.58
4800075,9,1591,1542,0.969
4800076,4,836,483,0.578
4800077,1,261,253,0.969
4800080,5,572,457,0.799
4800086,2,330,329,0.997
4800089,1,250,175,0.7
4800090,1,245,243,0.992
4800092,3,4211,3836,0.911
4800093,4,297,297,1
4800095,2,1067,916,0.858
4800098,1,202,162,0.802
4800105,2,2586,2557,0.989
4800106,2,198,180,0.909
4800108,2,1493,1189,0.796
4800109,1,141,38,0.27
4800113,1,560,557,0.995
4800115,1,175,138,0.789
4800118,3,2082,1852,0.89
4800124,2,304,141,0.464
4800125,5,1527,1332,0.872
4800127,1,44,27,0.614
4800132,1,74,3,0.041
4800133,4,485,445,0.918
4800139,4,368,330,0.897
4800141,1,305,260,0.852
4800142,1,178,155,0.871
4800148,1,363,147,0.405
4800151,1,341,270,0.792
4800158,3,1526,428,0.28
4800159,2,94,80,0.851
4800163,42,15238,6019,0.395
4800171,1,75,64,0.853
4800174,2,182,175,0.962
4800177,1,401,335,0.835
4800179,13,5764,4826,0.837
4800184,2,654,487,0.745
4800186,3,501,265,0.529
4800187,3,695,674,0.97
4800190,1,462,325,0.703
4800192,2,214,201,0.939
4800194,2,120,69,0.575
4800195,5,5364,4092,0.763
4800201,2,535,500,0.935
4800202,6,1080,639,0.592
4800203,2,1551,1438,0.927
4800204,2,1271,1215,0.956
4800205,2,272,194,0.713
4800207,39,6831,4107,0.601
4800209,19,14562,13106,0.9
4800210,6,3584,3096,0.864
4800211,123,67988,56634,0.833
4800213,3,209,62,0.297
4800214,1,182,99,0.544
4800221,1,507,445,0.878
4800227,2,203,189,0.931
4800231,2,654,98,0.15
4800232,2,496,406,0.819
4800235,5,1907,214,0.112
4800236,3,669,450,0.673
4800237,6,1557,1539,0.988
4800240,5,1722,1704,0.99
4800241,7,4225,2809,0.665
4800246,3,409,371,0.907
4800248,2,316,293,0.927
4800251,1,302,184,0.609
4800252,1,125,108,0.864
4800253,1,471,315,0.669
4800254,1,877,23,0.026
4800255,1,185,146,0.789
4800258,7,3972,2386,0.601
4800259,9,328,301,0.918
4800262,1,272,242,0.89
4800263,1,692,692,1
4800264,58,32321,29449,0.911
4800265,1,430,48,0.112
4800266,8,4466,3843,0.861
4800268,4,3141,1998,0.636
4800270,2,985,879,0.892
4800271,1,336,10,0.03
4800272,6,4573,3280,0.717
4800274,9,5896,4302,0.73
4800275,2,558,558,1
4800278,1,149,71,0.477
4800279,1,121,24,0.198
4800283,2,607,549,0.904
4800284,1,190,165,0.868
4800286,1,190,186,0.979
4800287,1,293,69,0.235
4800288,2,1256,1151,0.916
4800289,2,495,6,0.012
4800292,16,9892,6577,0.665
4801394,1,340,193,0.568
4801395,1,256,24,0.094
4801400,6,5288,3418,0.646
4801404,1,73,63,0.863
4801405,6,4092,2494,0.609
4801407,1,693,447,0.645
4801409,4,3511,1859,0.529
4801410,4,2362,2070,0.876
4801412,1,93,43,0.462
4801414,4,1018,913,0.897
4801415,3,541,331,0.612
4801416,4,609,466,0.765
4801417,1,1371,116,0.085
4801418,1,169,155,0.917
4801420,2,1344,51,0.038
4801421,7,3032,1728,0.57
4801422,1,1684,96,0.057
4801425,3,1365,587,0.43
4801427,3,853,286,0.335
4801428,2,1464,1170,0.799
4801429,1,1386,125,0.09
4801431,4,2312,2086,0.902
4801432,5,647,616,0.952
4801433,1,301,258,0.857
4801434,2,397,373,0.94
4801435,1,489,87,0.178
4801436,1,1232,573,0.465
4801438,7,3421,277,0.081
4801439,3,266,230,0.865
4801440,33,20538,12632,0.615
4801441,11,8136,1811,0.223
4801442,1,470,208,0.443
4801443,1,763,187,0.245
4801446,2,1298,938,0.723
4801447,3,281,272,0.968
4801448,5,923,833,0.902
4801450,3,1431,1270,0.887
4801451,6,2226,1257,0.565
4801452,1,146,3,0.021
4801453,1,145,109,0.752
4801454,1,432,115,0.266
4801456,1,553,21,0.038
4801457,5,1836,1599,0.871
4801458,1,369,135,0.366
4801459,1,370,257,0.695
4801460,1,341,338,0.991
4801461,2,1378,308,0.224
4801462,1,96,59,0.615
4801463,1,157,151,0.962
4801464,1,51,48,0.941
4801465,1,165,143,0.867
4801466,1,193,148,0.767
4801467,1,262,212,0.809
4801468,1,185,134,0.724
4801469,1,131,95,0.725
4801470,1,55,44,0.8
4801471,1,465,268,0.576
4801472,1,205,115,0.561
4801473,1,666,95,0.143
4801476,1,30,26,0.867
4801477,1,111,108,0.973
4801480,1,977,3,0.003
4807350,19,14184,5329,0.376
4807380,1,283,70,0.247
4807410,3,824,424,0.515
4807440,26,15417,9954,0.646
4807470,4,1759,637,0.362
4807500,1,113,72,0.637
4807530,2,400,310,0.775
4807590,5,4824,935,0.194
4807650,2,854,413,0.484
4807680,2,510,206,0.404
4807710,77,61629,55374,0.899
4807780,10,7368,975,0.132
4807800,6,4369,3697,0.846
4807830,44,40657,33842,0.832
4807890,23,21462,3598,0.168
4807950,3,974,559,0.574
4807980,3,556,418,0.752
4808090,31,28085,14341,0.511
4808100,3,789,331,0.42
4808130,54,30860,20693,0.671
4808160,1,128,116,0.906
4808190,3,1397,791,0.566
4808230,2,887,366,0.413
4808280,6,4147,2051,0.495
4808310,10,6781,5096,0.752
4808340,7,4446,2237,0.503
4808400,3,740,462,0.624
4808430,3,798,561,0.703
4808460,1,182,146,0.802
4808490,2,205,122,0.595
4808520,1,334,181,0.542
4808550,4,3005,2009,0.669
4808580,4,1676,1303,0.777
4808610,2,508,209,0.411
4808670,5,4338,254,0.059
4808700,76,56311,41040,0.729
4808730,3,924,519,0.562
4808870,5,2966,2343,0.79
4808880,4,1911,1292,0.676
4808910,5,3112,1003,0.322
4808940,122,74598,37995,0.509
4809000,2,131,84,0.641
4809030,1,340,174,0.512
4809060,2,359,219,0.61
4809090,1,137,108,0.788
4809150,4,758,357,0.471
4809200,12,6889,3390,0.492
4809280,2,293,160,0.546
4809300,3,831,524,0.631
4809330,1,148,129,0.872
4809360,4,2304,1104,0.479
4809390,3,871,568,0.652
4809410,3,859,521,0.607
4809450,8,6813,1796,0.264
4809540,1,395,349,0.884
4809570,14,11994,8418,0.702
4809630,5,3510,2779,0.792
4809670,26,16758,13673,0.816
4809690,2,686,213,0.31
4809720,5,3010,2519,0.837
4809750,1,151,82,0.543
4809780,3,885,335,0.379
4809810,5,2198,994,0.452
4809860,17,13326,5360,0.402
4809870,2,497,398,0.801
4809980,1,133,100,0.752
4810140,3,659,478,0.725
4810170,1,532,310,0.583
4810200,8,3634,2686,0.739
4810230,31,22504,13429,0.597
4810260,5,1460,928,0.636
4810320,3,1063,444,0.418
4810350,3,761,388,0.51
4810380,1,147,88,0.599
4810440,1,241,192,0.797
4810470,3,903,511,0.566
4810500,5,827,711,0.86
4810590,3,961,399,0.415
4810620,1,228,62,0.272
4810650,1,344,208,0.605
4810710,12,10327,1739,0.168
4810740,3,529,520,0.983
4810780,3,1141,597,0.523
4810800,5,1887,1327,0.703
4810830,2,357,253,0.709
4810860,1,245,103,0.42
4810890,6,2500,1372,0.549
4810910,3,702,278,0.396
4810950,3,458,386,0.843
4810990,3,1689,902,0.534
4811010,4,1232,688,0.558
4811040,3,178,126,0.708
4811070,3,532,328,0.617
4811110,3,966,667,0.69
4811190,20,11478,8214,0.716
4811220,4,1417,922,0.651
4811250,3,498,247,0.496
4811280,7,4881,2595,0.532
4811310,4,3106,1267,0.408
4811340,4,2031,1276,0.628
4811400,1,159,49,0.308
4811430,2,365,294,0.805
4811460,4,2005,138,0.069
4811490,1,238,119,0.5
4811520,2,369,187,0.507
4811550,3,177,112,0.633
4811580,5,1342,1245,0.928
4811610,5,1641,1410,0.859
4811640,6,2585,1542,0.597
4811680,52,38448,34407,0.895
4811700,7,3457,2216,0.641
4811730,4,602,336,0.558
4811790,24,16030,12703,0.792
4811820,1,252,148,0.587
4811850,1,140,123,0.879
4811910,1,240,118,0.492
4811990,3,1026,707,0.689
4812060,6,2791,952,0.341
4812090,3,1489,683,0.459
4812120,6,3307,1653,0.5
4812150,1,232,196,0.845
4812180,18,12745,4117,0.323
4812220,6,3277,1735,0.529
4812240,2,523,250,0.478
4812360,1,181,105,0.58
4812390,4,2232,780,0.349
4812420,5,3867,2004,0.518
4812460,4,1840,1070,0.582
4812480,7,3576,2297,0.642
4812510,3,1137,404,0.355
4812540,1,142,129,0.908
4812640,4,1569,1179,0.751
4812660,2,303,191,0.63
4812700,4,841,338,0.402
4812750,4,2284,1023,0.448
4812780,10,6091,3712,0.609
4812810,19,10711,3652,0.341
4812870,1,608,469,0.771
4812990,4,1923,1490,0.775
4813020,11,8389,120,0.014
4813050,38,24936,15837,0.635
4813110,5,2674,1582,0.592
4813170,7,3638,3202,0.88
4813200,3,576,234,0.406
4813230,12,7120,4672,0.656
4813260,3,485,266,0.548
4813290,5,3358,490,0.146
4813320,5,2525,1833,0.726
4813350,3,535,364,0.68
4813380,1,138,78,0.565
4813410,2,715,358,0.501
4813440,3,1137,489,0.43
4813500,3,1447,813,0.562
4813530,5,4202,1520,0.362
4813590,12,9508,7482,0.787
4813620,1,163,112,0.687
4813650,5,3397,2765,0.814
4813680,3,1046,461,0.441
4813710,3,397,272,0.685
4813740,1,128,67,0.523
4813770,2,213,120,0.563
4813800,3,576,297,0.516
4813860,3,1014,545,0.537
4813890,1,199,167,0.839
4813920,1,547,478,0.874
4813960,4,2953,1023,0.346
4813980,2,408,261,0.64
4814010,2,566,162,0.286
4814070,3,806,480,0.596
4814130,2,1118,813,0.727
4814160,3,456,212,0.465
4814190,2,523,510,0.975
4814250,1,307,111,0.362
4814280,45,40830,14543,0.356
4814310,11,7068,4959,0.702
4814370,9,10860,10151,0.935
4814400,3,1025,635,0.62
4814430,14,10494,9100,0.867
4814450,4,1435,632,0.44
4814490,3,1086,411,0.378
4814520,4,1591,1042,0.655
4814550,3,802,479,0.597
4814580,2,560,319,0.57
4814600,2,453,323,0.713
4814640,3,896,552,0.616
4814670,5,2919,1819,0.623
4814700,4,1580,866,0.548
4814730,34,27286,8134,0.298
4814760,4,1304,793,0.608
4814790,3,1067,557,0.522
4814820,4,1442,1024,0.71
